-0.5534319999999999 -0.648301 5.2521889999999996 5.403001000000001 0 0.041596 1.108501 3.4846510000000004 3.6569519999999995 0 1.0
-0.10430299999999999 -0.823784 5.574214 5.713292 0 0.029356 0.991367 4.144362999999999 4.261386 0 1.0
-0.030119 -1.130448 5.843122 6.025051 0 0.06894199999999999 0.933774 3.9259839999999997 4.036092 0 1.0
-0.355286 -1.099796 5.248339 5.455382 0 0.160944 1.08035 3.978275 4.125498 0 1.0
0.157499 -0.5133949999999999 5.889759 5.988155 0 -0.147137 1.009241 3.889168 4.020677 0 1.0
0.002679 -0.998648 5.569975 5.73605 0 -0.21400999999999998 1.239033 4.341683 4.520091000000001 0 1.0
-0.10962999999999999 -0.565014 5.575633 5.683247 0 -0.040666 0.921774 4.148157 4.249532 0 1.0
-0.563099 -1.019241 6.411023999999999 6.583124000000001 0 -0.018911 0.887811 3.718773 3.823328 0 1.0
-0.399065 -0.900993 5.520589 5.685798 0 0.172129 1.081919 3.8729050000000003 4.024869 0 1.0
-0.11859600000000001 -0.73365 5.292441 5.4261029999999995 0 0.042661000000000004 0.8969790000000001 3.7214940000000003 3.828304 0 1.0
0.340364 -0.981117 5.23038 5.414394000000001 0 0.084198 1.06419 3.995048 4.1352150000000005 0 1.0
0.078563 -1.106314 5.883858 6.060547 0 -0.252717 1.093224 3.425726 3.604803 0 1.0
0.293367 -0.940874 5.288293 5.460559 0 0.16262100000000002 1.23539 4.042545 4.230225 0 1.0
0.338048 -0.970875 6.141365 6.29711 0 0.010489 1.197943 4.315442 4.47864 0 1.0
-0.628711 -0.736334 5.24138 5.412012 0 0.133253 0.977095 3.879639 4.003008 0 1.0
-0.321884 -1.385883 5.607488 5.860764 0 0.120466 0.9803059999999999 3.7008370000000004 3.830366 0 1.0
0.170818 -0.7622439999999999 5.77255 5.900244 0 -0.216822 0.930408 3.6048089999999995 3.729252 0 1.0
-0.261731 -0.791766 5.277591 5.424824 0 0.16304200000000002 1.002979 3.6478949999999997 3.786778 0 1.0
0.465404 -0.930934 5.884759 6.049296 0 -0.150951 1.090867 3.563012 3.729321 0 1.0
0.010651 -0.47306899999999996 5.557955000000001 5.656423 0 0.061212 1.089073 4.041931 4.18653 0 1.0
-0.379899 -0.8296690000000001 5.3411290000000005 5.499153 0 0.029519999999999998 1.094489 4.070068 4.214763 0 1.0
0.391043 -0.925809 5.56136 5.728797 0 -0.129339 1.204336 4.18843 4.360057 0 1.0
-0.361695 -0.622035 5.346268 5.475462 0 0.24275500000000003 0.906452 3.906678 4.017801 0 1.0
0.46847799999999995 -1.0291350000000001 5.392906 5.589487999999999 0 -0.249926 1.0846040000000001 3.768304 3.929242 0 1.0
0.252368 -0.9542930000000001 5.429283 5.597484 0 -0.15919 0.958974 3.642064 3.769562 0 1.0
-0.004837 -1.100647 5.635239 5.8178790000000005 0 -0.042266000000000005 0.9102790000000001 4.1491489999999995 4.248039 0 1.0
0.702321 -0.9913059999999999 5.569637999999999 5.777297 0 0.192339 0.92238 3.830443 3.9446260000000004 0 1.0
-0.496146 -1.1276059999999999 5.467156 5.682236 0 0.317237 1.188333 4.065403 4.247383999999999 0 1.0
0.016288 -0.906315 5.7705400000000004 5.9161779999999995 0 0.017689 1.099516 3.999964 4.148369000000001 0 1.0
-0.140531 -0.998057 5.250952 5.42851 0 0.163719 0.958678 3.75581 3.879688 0 1.0
0.0018969999999999998 -0.873815 5.290813 5.443951 0 0.138124 1.021208 4.536911 4.6524730000000005 0 1.0
-0.206488 -1.319689 5.611184 5.843796 0 0.175459 1.156952 4.0346150000000005 4.200886 0 1.0
-0.25854299999999997 -0.95215 6.212008999999999 6.359468 0 0.020194999999999998 0.9673889999999999 4.033457 4.147894 0 1.0
0.056273000000000004 -0.9383450000000001 5.765496 5.916499 0 -0.168294 1.189978 4.409742 4.570579 0 1.0
0.131327 -1.058484 5.606675 5.7838389999999995 0 -0.24729099999999998 0.946577 3.7606330000000003 3.885811 0 1.0
-0.110168 -1.002948 5.641058999999999 5.806887000000001 0 0.12354100000000001 0.912248 3.9846 4.0895589999999995 0 1.0
0.108643 -0.479822 5.320797 5.425243 0 -0.10731099999999999 1.044192 3.9050160000000003 4.043638 0 1.0
-0.6298090000000001 -1.04972 5.191076 5.415366000000001 0 0.12698399999999999 0.9680639999999999 3.46483 3.599767 0 1.0
0.167138 -0.874706 5.863557 6.004556 0 0.11328599999999998 0.907934 3.4870419999999998 3.605085 0 1.0
-0.19415 -0.842199 5.305691 5.456894 0 -0.166857 1.179608 3.6617230000000003 3.850653 0 1.0
0.123351 -1.078228 5.320399 5.510425 0 -0.197398 0.940111 4.326517 4.431876 0 1.0
-0.8200360000000001 -1.09247 5.152819999999999 5.412749 0 0.119576 1.0407959999999998 3.5783 3.72851 0 1.0
0.34158099999999997 -0.893183 5.333087 5.498783 0 0.05651799999999999 0.9388790000000001 4.419042 4.518033 0 1.0
-0.019656 -1.191616 5.386588 5.596071 0 0.049996 1.1201940000000001 3.8311010000000003 3.991826 0 1.0
0.095426 -1.322905 5.496704 5.731779 0 -0.27622800000000003 1.18569 4.078915 4.256725 0 1.0
-0.729971 -1.1454010000000001 5.5137540000000005 5.755574 0 -0.07119099999999999 1.092375 3.9237610000000003 4.0736040000000004 0 1.0
0.039238999999999996 -0.9486479999999999 5.626464 5.78264 0 0.163272 1.123959 3.5679550000000004 3.744362 0 1.0
0.337338 -0.623527 5.74217 5.861353 0 -0.035136 0.8788950000000001 3.937533 4.0345830000000005 0 1.0
0.460858 -0.614735 5.95514 6.077362 0 0.195832 0.9082879999999999 3.690003 3.805189 0 1.0
-0.183389 -0.619432 5.608775 5.723289 0 -0.111916 0.983617 3.520695 3.657229 0 1.0
-0.241468 -1.225745 5.690443 5.901038 0 0.198311 1.058452 4.072367 4.212341 0 1.0
-0.011177 -0.516426 5.7396 5.83868 0 -0.076116 0.937767 4.036576999999999 4.144774 0 1.0
0.004538 -0.82273 6.119425 6.245368 0 0.023365 0.963634 3.662201 3.786932 0 1.0
0.12031199999999999 -1.3357139999999998 5.584702 5.819609 0 0.1931 1.212728 4.4465959999999995 4.613048 0 1.0
0.006867 -0.778515 5.422203 5.557586 0 0.143628 0.917286 4.260404 4.360399 0 1.0
0.13563499999999998 -1.26152 5.228843 5.461775 0 0.17369300000000001 1.081423 3.4460050000000004 3.615881 0 1.0
0.758739 -1.045174 5.459005 5.687632 0 -0.219329 1.043069 3.715793 3.865646 0 1.0
-0.011225 -1.003348 5.39082 5.563104 0 -0.129416 1.1282940000000001 3.830364 3.995182 0 1.0
-0.288136 -0.968612 5.336361 5.511654 0 0.255162 1.193471 4.138137 4.314355 0 1.0
-0.42595299999999997 -1.006001 5.398733 5.587499 0 0.014483000000000001 0.861125 3.792158 3.888728 0 1.0
0.309087 -0.7573840000000001 5.532732 5.671035 0 -0.17066099999999998 0.918794 3.7455269999999996 3.860347 0 1.0
-0.445709 -1.338164 5.772004 6.0154559999999995 0 0.149356 0.9436899999999999 4.055962 4.166975 0 1.0
-0.946475 -0.767638 6.120274 6.310562 0 0.035972000000000004 1.104207 3.473171 3.644652 0 1.0
1.235717 -1.1742700000000001 5.496418 5.8306830000000005 0 -0.137641 0.942184 3.572871 3.697575 0 1.0
0.079073 -1.18822 5.313584 5.525635 0 0.119995 1.1855930000000001 4.382116000000001 4.541252 0 1.0
0.191055 -0.776397 5.279301 5.421316 0 -0.137138 1.099723 4.522525 4.656332 0 1.0
-0.348393 -0.7911739999999999 5.4477150000000005 5.595113 0 -0.178812 1.0258639999999999 3.4863660000000003 3.63856 0 1.0
-0.12773299999999999 -0.5065649999999999 5.528601999999999 5.631937000000001 0 0.073936 1.1232280000000001 3.8216870000000003 3.984018 0 1.0
-0.202034 -0.80929 5.518811 5.659805 0 -0.054920000000000004 1.031441 3.725943 3.8664629999999995 0 1.0
0.198532 -1.256114 6.067747 6.270178 0 -0.048389999999999996 0.967276 3.6576699999999995 3.7837169999999998 0 1.0
0.784209 -1.173527 5.402842 5.662438 0 -0.24735900000000002 1.040333 3.5739160000000005 3.730463 0 1.0
